Got 23486 articles
23320564 2013 5
23320429 2013 8
23318869 2013 3
23318502 2013 4
23317955 2013 19
23317084 2014 6
23316206 2012 3
23315997 2013 6
23313963 2013 3
23313651 2013 7
23312207 2013 2
23308217 2013 10
23308109 2013 5
23307418 2013 6
23305978 2013 8
23305828 2013 6
23304461 2012 7
23304250 2012 5
23303917 2013 3
23303767 2013 7
23302229 2013 2
23301860 2013 6
23301691 2013 1
23301527 2013 10
23301517 2013 6
23301239 2012 3
23301026 2013 12
23300591 2012 7
23300199 2013 5
23298953 2013 3
23298758 2013 1
23297350 2013 2
23297314 2013 8
23296206 2013 4
23296057 2013 5
23295502 2013 1
23294458 2013 13
23294287 2013 7
23294223 2013 3
23294161 2013 12
23293898 2013 3
23293634 2012 7
23292844 2013 6
23292558 2013 7
23292043 2013 7
23292036 2013 5
23290574 2013 5
23290564 2013 4
23290291 2012 6
23290281 2012 5
23290240 2013 7
23289937 2013 6
23288085 2012 2
23288039 2013 7
23288023 2013 3
23287634 2013 3
23287371 2013 9
23286273 2013 3
23286125 2012 8
23147863 2012 12
23147862 2012 12
23147860 2012 12
23285303 2012 7
23284670 2012 14
23284663 2012 3
23284627 2012 5
23281842 2013 4
23281338 2013 5
23279705 2013 5
23279240 2013 4
23278838 2013 7
23278371 2013 8
23278344 2013 4
23278140 NA 4
23277073 2013 2
23275943 2013 4
23275610 2013 7
23275343 2013 5
23274900 2013 12
23273462 2013 5
23273181 2013 9
25191599 2013 6
25191571 2013 7
25112621 2013 2
24991604 2013 2
24959564 2013 1
24957889 2013 4
24734247 2014 6
24723753 2013 2
24723752 2013 17
24707348 2013 15
24698900 2013 4
24627793 2013 38
23271893 2012 4
23271615 2013 12
23270977 2012 1
23268445 2013 9
23267202 2013 5
23267191 2013 3
23267060 2013 6
23266511 2013 11
23266274 2013 5
23266212 2013 3
23265530 2013 4
23264740 2013 8
23264583 2013 11
23263784 2013 7
23263553 2013 9
23261810 2013 5
23261532 2013 4
23261502 2013 2
23261420 2013 3
23259643 2012 10
23259425 2013 4
23258582 2013 2
23258408 2013 15
23257989 2013 4
23256662 2013 8
23256554 2013 11
23255276 2013 6
23255186 2013 3
23254492 2013 5
23253445 2012 7
23253110 2013 4
23253094 2013 1
23253041 2013 12
23251434 2012 8
23248205 2013 6
23247710 2013 6
23247511 2013 2
23245844 2013 5
23245421 2012 4
23244832 2012 1
23244057 2012 8
23244011 2012 8
23243227 2013 4
23242804 2013 5
23240788 2013 4
23240207 2012 3
23239888 2013 5
23239204 NA 2
23239094 2013 2
23238538 2012 7
23238510 2012 3
23238487 2013 4
23238171 2013 7
23237041 2012 3
23236377 2012 7
23236098 2013 8
23235838 2013 4
23235130 2012 3
23229547 2013 11
23228499 2013 5
23228122 NA 2
23228070 2013 2
23227981 2013 3
23227947 2013 7
23227936 NA 3
23226424 2012 9
23226334 2012 8
23226144 2012 8
23225774 2013 8
23225221 2013 3
23225156 2013 3
23224549 2012 9
23224222 2013 4
23221969 2013 6
23220946 2013 3
23219905 2013 5
23217159 2012 3
23217015 2013 7
23216752 2012 7
23216070 2013 1
23215635 2014 2
23215247 2013 3
23215144 2012 3
23214727 2012 2
23214536 2012 4
23213498 2012 2
23212878 2013 4
23212624 2012 6
23211964 2013 4
23210737 2012 5
23210550 2012 6
23209776 2012 6
23209327 2013 12
23209019 2012 1
23207761 2013 5
23207454 2013 7
23206729 2012 6
23206661 2013 8
23205744 2013 11
23205742 2013 4
23182633 2012 2
23204112 2013 3
23203909 2013 8
23203279 2012 8
23201240 2013 3
23200655 2013 5
23199789 2013 4
23196800 2013 10
23195707 2012 5
23194891 2013 3
23194474 2013 7
23192954 2013 6
23192705 2013 4
23192634 2013 8
23190364 2013 4
23189185 2012 8
23188528 2013 4
23187857 2012 4
23187103 2013 3
23187043 2013 4
23187026 2012 6
23187024 2012 5
23186891 2013 3
23186866 2013 3
23186134 2013 5
23185424 2012 3
23185402 2012 5
23185283 2012 3
23183492 2012 4
23182031 2013 3
23182027 2013 5
23180309 2013 3
23179630 2013 9
23179000 2013 7
23178691 2013 7
23178440 2013 10
23178182 2013 7
23176582 2012 6
23176289 2013 9
23175926 NA 4
23167584 2013 7
23174192 2013 1
23172755 2013 4
23171760 2012 5
23171289 2012 12
23169433 2013 8
23169294 2013 10
23168834 2013 6
23168490 2012 3
23167700 2012 6
23167649 2012 2
23167530 2013 7
23166643 2012 6
23166590 2012 5
23165484 2013 8
23165140 2013 13
23163742 2013 5
23163579 2012 4
23161011 2013 2
23160668 NA 4
23160641 2013 108
23160376 2013 8
23160131 2013 5
23159146 2013 6
23158780 2012 2
23158650 2013 1
23155193 2013 5
23155115 2013 4
23154893 2012 1
23152512 2013 5
23150618 2012 5
23148895 2014 7
23148550 2012 5
23148504 2012 3
23148345 2012 6
23146396 2012 4
23145931 2013 4
23145880 2013 5
23144963 2012 7
23144898 2012 5
23144852 2012 9
23144540 2012 2
23143992 2013 9
23143800 2013 6
23143109 2013 8
23142090 2012 6
23142064 2013 6
23141790 NA 2
23140881 2013 5
23140106 2012 6
23139863 2012 3
23138594 2013 4
23138263 2013 8
23137224 2012 3
23136844 NA 6
23136346 2013 4
23136214 2013 3
23136011 2013 8
23135978 2013 8
23135794 2013 5
23134330 2013 1
23131774 2012 2
23131269 2012 11
23131067 2012 3
23130967 2012 5
22972809 2012 8
23128965 2013 6
23128754 NA 4
23128753 NA 6
23128358 2012 6
23128043 NA 1
23127297 2013 6
23127191 2013 6
23126492 NA 4
23125846 2012 9
23123103 NA 6
23122271 2012 6
23122086 2013 3
23121639 2013 8
23121423 2013 7
23121378 2012 15
23119051 2012 5
23119033 2012 8
23118981 2012 5
23118742 2012 5
23118187 2012 6
23118062 2012 1
23117101 2013 1
23115323 2013 8
23115082 2013 10
23114040 2012 7
23114037 2013 5
23113772 NA 11
23113692 2013 3
23113662 2012 3
23112806 2012 3
23111689 2012 4
23110915 2013 10
23110604 2012 3
23110358 2013 3
23110099 2012 5
23109706 2012 69
23109665 2012 2
23109434 2013 5
23109259 2012 4
23108477 2012 18
23107118 2012 4
23106815 2013 2
23106661 2012 5
23106414 2013 7
23104317 2013 2
23104122 2013 4
23103564 2013 9
23102669 2012 2
23100505 2013 5
23098692 2013 5
23098342 2013 4
23097724 2012 3
23097567 2012 8
23094590 2013 3
23094155 2012 4
23092367 2012 6
23092360 2012 7
23092239 2012 2
23062146 2012 3
23091774 2012 3
23091717 2012 5
23091490 2012 1
23089239 2013 6
23088330 2012 3
23087631 2012 2
23086945 2012 8
23086829 2013 4
23085001 2013 4
23084121 2013 4
23082149 2012 10
23081868 2013 4
23080532 2012 3
23077192 2012 6
23076630 2013 4
23076067 2012 1
23075453 2013 3
23073909 2013 6
23073880 2013 6
23072958 2012 6
23072700 2012 4
23072639 2012 3
23070761 2013 4
23070760 2013 3
23070624 2013 3
23070076 2012 5
23069619 2013 7
23069212 2013 15
23069208 2012 2
23066920 2013 2
23066362 2012 5
23064014 2012 18
23063840 2012 8
23063755 2012 8
23061638 2013 4
23060123 2012 8
23059630 2012 3
23058055 2012 6
23058041 2012 4
23057827 2012 2
23057673 2012 5
23056427 2012 4
23056268 2012 9
23056201 2012 3
23055774 2012 5
23054599 2013 2
23052859 2013 4
23050507 2012 15
23050474 2012 4
23049986 2012 11
23049803 2012 4
23049700 2012 7
23047189 2012 2
23043691 2012 4
23042605 2012 16
23041936 2013 3
23041794 2013 3
23041240 2013 4
23040969 2013 2
23040538 NA 7
23039893 2012 9
23037901 2012 2
23036788 2013 2
23036412 2012 2
23035883 2012 3
23035750 2013 6
23034139 2013 15
23033908 2013 7
23033904 2012 2
23032701 2013 2
23032267 2012 1
23031660 2012 3
23031620 2013 3
23031317 2012 4
23030942 2012 7
23030781 2013 5
23030724 2013 2
23030590 2012 2
23030402 2013 6
23030360 2012 5
23030299 2013 6
23030088 2012 3
23029904 2012 5
23029166 2012 8
23028617 2012 11
23028568 2012 11
23028546 2012 4
23028530 2012 6
23028019 2012 3
23027870 2012 10
23027665 2012 12
23026073 2013 1
23025253 2012 2
23024819 2012 8
23024678 2012 4
23022994 2012 5
23022508 2012 2
23021634 2012 4
23021155 2013 9
23020760 2013 3
23020683 2014 3
25102266 2012 9
25005980 2012 5
24783018 2012 7
23019298 2012 5
23019015 2012 2
23017403 2013 5
23017369 2012 6
23016777 2013 4
23016746 2012 4
23016743 2012 4
23015846 2012 7
23015525 2012 2
23015299 2012 3
23013807 2012 8
23013402 2013 5
23010859 2012 7
23010826 NA 1
23010500 2012 5
23010445 2012 8
23010306 2013 2
23010284 2012 5
23009948 2013 6
23009884 2012 2
23009841 2012 1
23009317 2012 12
23009115 2012 12
23008011 2013 5
23007398 2012 8
23007033 2012 5
23005743 2012 3
23005473 2012 3
23005273 2012 2
23005144 2012 3
23004830 2012 3
23004011 2012 8
23003954 2012 6
23002331 2012 4
23002086 2013 7
23001456 2013 3
23000965 2012 10
23000695 2012 5
23000428 2013 4
23000401 2012 21
22999966 2013 4
22999179 2012 3
22998736 2012 2
22998734 2013 1
22997329 2012 1
22997107 2012 3
22996567 2013 6
22996286 2012 5
22994848 2014 9
22994405 2013 4
22992343 2012 7
22990627 2013 4
22989472 2012 8
22989181 2012 6
22989146 NA 10
22988530 2012 4
22988491 2012 3
22988248 2012 15
22988140 2012 4
22987664 2013 3
22987421 2013 3
22985481 2012 7
22984286 2012 6
22983971 2012 4
22983950 2013 15
22982819 2013 2
22982743 2012 7
22981821 2012 8
22980790 2012 4
22980533 2012 4
22978517 2012 11
22978252 2013 17
22977181 2013 5
22976735 2012 4
22976387 2013 5
22975117 2012 4
22974000 2013 9
22973515 2012 3
22973462 2012 5
22973263 2012 3
22973169 2012 7
22972043 2012 2
22971023 2012 5
22970138 2012 11
22969392 2012 3
22969145 2012 5
22968956 2012 4
22968448 2013 4
22967457 2013 5
22967143 2012 2
22965164 2012 4
22964860 2013 5
22964788 2012 10
22964774 2012 8
22964480 2013 4
22963550 2012 5
22962980 2013 4
22962287 2013 4
22961516 2012 5
22960822 NA 2
22960142 2012 5
22959638 2013 5
22959460 2012 11
22958293 2012 7
22957890 2012 10
22956788 2012 5
22956547 2012 8
22956169 2013 5
22954757 2012 3
22953915 2012 5
22953911 2012 5
22953717 2012 9
22952587 2012 10
22952584 2012 6
22951735 2012 2
22951598 2012 5
22951202 2012 4
22950387 2012 2
22950342 2012 2
22864696 2012 3
22948726 2012 3
22947065 2012 9
22946857 2013 4
22946664 2013 14
22945841 2013 2
22945257 2012 2
22944300 2013 3
22944202 2012 9
22943607 2012 5
22943386 2013 7
22942242 2012 6
22942214 2014 4
22941674 2013 4
22941621 2012 4
22941078 2012 8
22940729 2012 4
22940668 2012 8
22940199 2012 5
22939796 2012 4
22939275 2013 3
22937878 2012 3
22937330 2012 2
22937169 2012 4
22936620 2012 2
22935507 2012 1
22934996 2012 4
25317082 2012 3
22933023 2012 7
22932706 2012 1
22932069 2012 9
22930667 2012 5
22930338 2012 5
22928958 2012 6
22928354 2012 4
22927902 2012 6
22927258 2012 8
22926759 NA 6
22926576 2012 5
22925272 2013 1
22924489 2012 5
22924487 2013 5
22923648 2012 1
22923424 2013 5
22923300 2012 3
22922218 2012 5
22920188 2012 5
22919603 2012 7
22918646 2012 6
22918600 2012 1
22917698 2012 5
22917576 2013 3
22917519 2012 4
22916900 2012 2
22916892 2012 5
22916148 2012 4
22916004 2012 2
22915730 2012 5
22915672 2012 4
22915470 NA 6
22915270 2012 5
22915030 2012 5
22907760 2012 3
22907750 2012 11
22907154 2013 5
22906672 2012 1
22904046 2012 7
22903744 2013 15
22903308 2012 7
22902871 2012 5
22902860 2012 7
22902544 2012 2
22902405 2012 11
22901847 2012 4
22901501 2012 5
22899926 2012 4
22899869 2012 10
22899867 2012 5
22899865 2012 2
22899689 2012 2
22897647 2012 3
22897146 2012 8
22896628 2012 8
22895762 2012 2
22894354 2012 4
22893299 2012 9
22891930 2012 5
22891821 2012 7
22891605 2012 6
22891242 2012 10
22891065 2012 4
22890714 2012 6
22890599 2012 4
22890545 2013 5
22889608 2012 6
22889161 2013 3
22889117 2012 4
22889095 2012 11
22886472 2012 4
22885096 2012 8
22885093 2013 6
22884987 2012 5
22883970 2012 5
22883696 2012 1
22882974 2012 7
22882455 NA 3
22882191 2013 3
22878880 2013 7
22878593 2013 9
22878363 2012 8
22877982 2012 5
22875855 2012 10
22875334 2012 2
22874355 2012 3
22874142 2012 1
22873800 2012 4
22872595 2012 6
22871105 2012 8
22871088 2012 5
22871082 2013 5
22870231 2012 3
22869899 2012 6
22869610 2012 6
22867804 2012 3
22867749 2013 6
22865919 2012 10
22865741 2012 11
22865706 2012 3
22865311 2012 7
22864684 2012 2
22864417 2012 10
22864261 2012 3
22863326 2012 5
22863200 2012 10
22862957 2012 6
22862807 2013 6
22860885 2013 8
22860764 2012 4
22860014 2012 5
22859486 2012 14
22859238 2012 2
22858638 2012 5
22857739 2012 5
22855277 2012 6
22854970 2012 8
22854413 2012 8
22854318 2012 5
22853842 2012 7
22853447 2012 5
22851935 2012 3
22851647 2012 4
22851598 2012 9
22851577 2012 9
22851377 2013 2
22848049 2012 4
22847596 2012 3
22846991 2012 5
22846519 2012 9
22846227 2012 3
22845648 2012 4
25286812 2012 9
22844449 2012 7
22844447 2012 4
22844433 2012 3
22844078 2012 31
22843684 2012 6
22842016 2012 15
22841027 2012 5
22839693 2012 13
22837762 2012 4
22836508 NA 12
22835718 2012 12
22834933 2012 8
22834906 2012 2
22833650 2012 3
22833645 2012 4
22833534 2012 7
22832335 2013 3
22831887 2012 3
22831645 2012 8
22829313 2012 4
22827927 2012 6
22826868 2011 1
22826541 2012 3
22826157 2012 5
22825969 2012 3
22825783 NA 5
22824421 2012 4
22824223 2012 2
22824098 2012 4
22823900 2013 4
22821769 2013 4
22821529 2012 3
22821528 2012 3
22820193 2012 5
22819636 2012 7
22819467 2012 3
22819284 2012 7
22818754 2012 6
22817526 2012 2
22815921 2012 5
22815103 2012 3
22812660 2013 4
22811484 2012 6
22809812 2013 5
22809409 2012 3
22809370 2012 8
22808002 2012 8
22807897 2012 4
22807602 2012 5
22807565 2012 2
22807479 2012 3
22807471 2012 1
22806919 2012 5
22806834 2012 4
22805606 2013 5
22805605 2012 4
22805598 2012 7
22805514 2012 5
22805172 2013 6
22804794 2012 5
22800935 2012 1
22800759 2012 3
22797845 2012 6
22797314 2012 8
22796947 2012 4
22796442 2013 5
22795879 2012 5
22794135 2012 3
22792295 2012 13
22791457 2012 2
22790511 2013 4
22790487 2013 5
22790023 2012 10
22789936 2012 7
22789914 2012 5
22789682 2012 12
22787340 2012 3
22786973 2012 8
22786916 2012 2
22786797 2012 10
22786662 2013 4
22783554 2012 4
22783271 2012 7
22783184 2012 3
22781746 2012 5
22781427 2012 3
22781333 2012 4
22781222 2012 11
22779231 2012 5
22778199 2012 2
22776252 2012 6
22773769 2012 8
22773571 NA 6
22773075 2012 7
22772764 2012 13
22770908 2012 8
22770749 2012 3
22770516 2012 5
22766098 2012 3
22726357 2012 2
22726356 2012 1
22763170 2013 4
22762992 2012 5
22762706 2013 3
22762145 2013 6
22761857 2012 9
22761286 2012 12
22761284 2012 5
22760574 2012 6
22760082 2012 3
22759933 2012 2
22759297 2012 3
22759287 2012 1
22753866 2013 7
22751965 2012 3
22751255 2013 4
22750515 2012 7
22750136 2012 2
22750003 2012 4
22749991 2012 4
22749540 2012 4
22749522 2012 2
22749156 2013 3
22748998 2012 8
22748360 2012 5
22748135 2012 1
24479018 2012 2
24155831 2012 2
22744444 2012 3
22744299 2013 6
22744003 2012 6
22741599 2012 5
22739762 2012 7
22738210 2012 3
22737235 2012 4
22736199 2012 6
22734885 2012 9
22734625 2012 3
22734118 2012 6
22733999 2012 7
22733775 2012 5
22733661 2012 3
22733440 2012 4
22732385 2012 5
22732328 2012 7
22732165 2012 3
22730321 2012 7
22729158 2012 7
22728883 2012 3
22725969 2012 3
22724425 NA 3
22724169 2012 5
22723645 2012 4
22722900 2012 7
22722630 2012 8
22722196 2012 29
22721527 2012 1
22720157 2012 6
22719751 2012 7
22718556 2012 4
22718540 2012 2
22716502 2012 4
22715416 2012 7
22714870 2012 8
22714071 2012 1
22714012 2013 8
22713885 2012 7
22713595 2012 4
22713414 2013 4
22712874 2012 7
22711860 2012 2
22710688 2012 8
22710633 2012 2
22709904 2012 6
22709557 2012 7
22708959 2013 4
22708786 NA 3
24750769 2012 3
22706570 2012 3
22706058 2012 5
22705401 2012 7
22704594 2012 5
22704244 2012 3
22704135 2012 4
22703964 2012 5
22702958 2013 6
22702634 2012 3
22702341 2012 5
22700979 2012 9
22699660 2013 4
22699112 NA 6
22697597 2012 10
22697210 2012 4
22696688 2012 2
22696494 2013 16
22696454 2012 4
22696164 2012 7
22695039 2012 5
22694880 2012 10
22693997 2012 5
22693669 2012 2
22693135 2012 13
22691559 2012 4
22691140 2012 6
22690845 2012 3
22687764 2012 1
22687457 2012 1
22687323 2012 6
22685239 2012 3
22685218 2012 9
22685085 2012 5
22683315 2013 2
22682686 2012 5
22682300 2012 5
22681973 2013 7
22681716 2012 5
22681465 2012 16
22680611 2012 3
22679624 2012 7
22679530 NA 4
22679526 NA 1
22679249 2013 4
22678897 2012 7
22678344 2012 4
22678316 2012 5
22677697 2012 5
22677601 2013 6
22677242 2012 2
22676243 2012 12
22673903 2012 7
22673576 2012 2
22672848 2012 9
22671918 2012 1
22671560 2012 4
22671423 2013 3
22670660 2012 2
22647039 2012 4
22669685 2012 4
22669354 2012 6
22665430 2012 3
22664668 2012 5
22664389 2012 5
22663312 2012 6
22661059 2012 6
22659168 2012 2
22659096 2012 5
22658836 2012 2
22658469 2012 6
22656647 2012 5
22654930 2012 1
22654662 2012 6
22653917 2012 2
22653710 2012 1
22652411 2013 5
22652106 2013 2
22651936 2012 5
22651826 2012 5
22650381 2012 2
22649520 2012 4
22649064 2012 6
22648729 2013 3
22648709 2012 3
22648279 2013 3
22647365 NA 5
22646532 2013 2
22646322 2012 3
24801784 2012 3
22645021 2012 6
22642620 2012 5
22642364 2012 3
22642227 2013 5
22639954 2012 6
22639871 2012 3
22638924 2012 3
22637365 2012 5
22634159 2012 3
22634158 2012 5
22634085 2012 8
22633965 2012 2
22633798 2012 6
22630355 NA 7
24765464 2012 4
22627779 2013 5
22627160 2012 2
22624885 2012 6
22624609 2012 10
22623224 2013 2
22623048 2012 4
22622901 2012 4
22619754 2012 8
22619319 2012 15
22618604 2012 6
22617392 2012 5
22617346 2012 7
22616844 2012 4
22616686 2014 9
22616200 2011 3
22616101 2012 1
22616080 2012 2
22615997 2012 4
22615949 2012 6
22614254 2012 9
22613794 2012 10
22612492 2012 1
22612478 2012 9
22612476 2012 7
22612475 2012 9
22611418 2012 3
22610823 2012 7
22610611 2012 5
22610190 2012 5
22609348 2012 8
22609284 2012 2
22608216 2012 3
22607974 2012 19
22606909 2012 2
22605925 2012 8
22594804 2012 9
22594650 2012 3
22594640 2012 4
22594609 2012 7
22594449 2012 5
22593714 2012 4
22593031 2012 2
22592348 2013 6
22592174 2012 2
22591818 2012 5
22591817 2012 2
22591731 2012 3
22591051 2012 9
22590898 2011 4
22590727 2012 15
22589746 2012 18
22589534 2012 7
22589238 2012 4
22587961 2012 3
22587114 2012 1
22586403 2012 3
22585963 2012 8
22585634 2012 1
22585372 2012 3
22584368 2012 6
22583805 2012 6
22583513 2012 3
22583285 2012 3
22583081 2012 3
22582132 2012 7
22582064 2012 9
22582057 2012 6
22580941 2012 5
22580623 2012 8
22579417 2012 4
22579393 2012 5
22579276 2012 2
22579046 2012 5
22578918 2013 4
22578545 2012 7
22578162 2012 6
22577950 2012 2
22577815 2012 11
22577768 2012 7
22577320 2012 6
22577315 2012 3
22577198 2012 4
22576120 NA 3
22575801 2012 6
22575654 2012 10
22574967 2012 12
22574660 2012 8
22573603 2013 4
22572803 2012 8
22570628 2012 6
22570216 2012 5
22570057 2012 3
22569778 2013 6
22569535 2012 2
22568831 2012 4
22568667 2012 3
22567192 NA 2
22567189 NA 2
22567151 2012 6
22567122 2012 3
22567114 2012 9
22566642 2012 11
22566015 2012 1
22564867 2012 15
22564780 2012 7
22564292 2012 5
22563811 2012 4
22562833 2012 12
22562100 2012 5
22561210 2012 7
22560559 2012 4
22560509 2012 4
22560300 2012 4
22558656 2012 1
22558361 2012 5
22558289 2012 9
22558269 2012 4
22556401 2012 2
22556394 2012 10
22555847 2012 4
22555613 2012 2
22554868 2012 6
22554459 NA 14
22552792 2012 4
22551371 2012 4
22551232 2013 7
22549465 2012 2
22549152 2012 3
22548789 2012 5
22548466 2012 4
22546609 2012 7
22546481 2012 4
22546368 2012 2
22545528 2012 4
22544368 2012 2
22542772 2012 9
22542523 2012 7
22542295 2012 3
22542270 2012 4
22541259 2012 2
22540976 2012 5
22540844 2012 4
22540768 2012 4
22540472 2012 4
22538359 2012 8
22538098 2012 9
22537794 2012 11
22537629 2012 2
22537409 2012 4
22537090 2012 5
22536567 2012 1
22536241 2012 3
22534025 NA 12
22533832 2012 10
22531379 2012 2
22530696 2012 4
22529872 2012 4
22529285 2012 12
22528422 2012 2
22528088 2012 2
22527196 2012 3
22527188 2012 8
22527123 2013 4
22527055 2012 7
22525069 2012 2
22524487 2012 4
22524192 2012 5
22523541 2012 3
22521331 2012 6
22519921 2012 2
22518302 2012 6
22517811 2012 5
22517408 2012 10
22516743 2012 3
22515573 2012 3
22515483 2012 4
22514686 2012 6
22514601 2012 3
22514529 2012 2
22514347 2012 10
22514140 2012 2
22513533 2012 5
22513316 2012 3
22512488 2012 1
22511532 2012 5
22511181 2012 1
22510267 2012 12
22510090 2012 4
22509766 2012 2
22508785 2012 1
22508508 2012 8
22508036 2012 6
22506966 2012 2
22505736 2012 12
22503620 2012 5
22502849 NA 3
22500820 2012 6
22500763 2012 3
22500733 2012 3
22499221 2012 8
22497590 2012 10
22497269 2012 4
22497211 2012 5
22496809 2012 6
22495927 2012 5
22494938 2012 7
22494354 2012 7
22493578 2012 2
22493455 2012 11
22493273 2012 6
22492721 2012 5
22492381 2012 19
22491453 2012 8
22491228 2012 4
22489643 2012 11
22486520 2012 3
22486168 2012 8
22484699 2012 4
22483814 2012 2
22482532 2012 4
22481812 2012 5
22481304 2012 2
22480399 2012 7
22480275 2012 8
